country_region,iso3166_1,date,daily_cases,daily_deaths,population
Czechia,CZ,2020-09-09,1161.0,4.0,10649800.0
Czechia,CZ,2020-09-10,1159.0,3.0,10649800.0
Czechia,CZ,2020-09-11,1377.0,4.0,10649800.0
Czechia,CZ,2020-09-12,1447.0,2.0,10649800.0
Czechia,CZ,2020-09-13,1541.0,3.0,10649800.0
Czechia,CZ,2020-09-14,787.0,3.0,10649800.0
Czechia,CZ,2020-09-15,1034.0,9.0,10649800.0
Czechia,CZ,2020-09-16,1674.0,11.0,10649800.0
Czechia,CZ,2020-09-17,2136.0,6.0,10649800.0
Czechia,CZ,2020-09-18,3123.0,7.0,10649800.0
Czechia,CZ,2020-09-19,2107.0,6.0,10649800.0
Czechia,CZ,2020-09-20,2044.0,4.0,10649800.0
Czechia,CZ,2020-09-21,934.0,4.0,10649800.0
Czechia,CZ,2020-09-22,1524.0,19.0,10649800.0
Czechia,CZ,2020-09-23,2394.0,9.0,10649800.0
Czechia,CZ,2020-09-24,2306.0,24.0,10649800.0
Czechia,CZ,2020-09-25,2910.0,12.0,10649800.0
Czechia,CZ,2020-09-26,2944.0,14.0,10649800.0
Czechia,CZ,2020-09-27,1976.0,10.0,10649800.0
Czechia,CZ,2020-09-28,1303.0,15.0,10649800.0
Czechia,CZ,2020-09-29,1286.0,12.0,10649800.0
Czechia,CZ,2020-09-30,1960.0,18.0,10649800.0
Czechia,CZ,2020-10-01,1076.0,19.0,10649800.0
Czechia,CZ,2020-10-02,5336.0,23.0,10649800.0
Czechia,CZ,2020-10-03,3796.0,21.0,10649800.0
Czechia,CZ,2020-10-04,2554.0,12.0,10649800.0
Czechia,CZ,2020-10-05,1841.0,16.0,10649800.0
Czechia,CZ,2020-10-06,3120.0,31.0,10649800.0
Czechia,CZ,2020-10-07,4456.0,36.0,10649800.0
Czechia,CZ,2020-10-08,5338.0,35.0,10649800.0
Czechia,CZ,2020-10-09,5397.0,40.0,10649800.0
Czechia,CZ,2020-10-10,8617.0,36.0,10649800.0
Czechia,CZ,2020-10-11,4633.0,90.0,10649800.0
Czechia,CZ,2020-10-12,3103.0,39.0,10649800.0
Czechia,CZ,2020-10-13,4311.0,17.0,10649800.0
Czechia,CZ,2020-10-14,8326.0,55.0,10649800.0
Czechia,CZ,2020-10-15,9543.0,66.0,10649800.0
Czechia,CZ,2020-10-16,9720.0,58.0,10649800.0
Czechia,CZ,2020-10-17,11102.0,53.0,10649800.0
Czechia,CZ,2020-10-18,8715.0,69.0,10649800.0
Czechia,CZ,2020-10-19,5058.0,70.0,10649800.0
Czechia,CZ,2020-10-20,8077.0,91.0,10649800.0
Czechia,CZ,2020-10-21,11984.0,106.0,10649800.0
Czechia,CZ,2020-10-22,14969.0,120.0,10649800.0
Czechia,CZ,2020-10-23,14150.0,106.0,10649800.0
Czechia,CZ,2020-10-24,15258.0,126.0,10649800.0
Czechia,CZ,2020-10-25,12474.0,106.0,10649800.0
Czechia,CZ,2020-10-26,7300.0,124.0,10649800.0
Czechia,CZ,2020-10-27,10273.0,164.0,10649800.0
Czechia,CZ,2020-10-28,15663.0,182.0,10649800.0
Czechia,CZ,2020-10-29,12980.0,128.0,10649800.0
Czechia,CZ,2020-10-30,13055.0,187.0,10649800.0
Czechia,CZ,2020-10-31,13605.0,216.0,10649800.0
Czechia,CZ,2020-11-01,11429.0,173.0,10649800.0
Czechia,CZ,2020-11-02,6542.0,178.0,10649800.0
Czechia,CZ,2020-11-03,9252.0,225.0,10649800.0
Czechia,CZ,2020-11-04,12089.0,259.0,10649800.0
Czechia,CZ,2020-11-05,15731.0,220.0,10649800.0
Czechia,CZ,2020-11-06,13229.0,197.0,10649800.0
Czechia,CZ,2020-11-07,11552.0,196.0,10649800.0
Czechia,CZ,2020-11-08,7723.0,155.0,10649800.0
Czechia,CZ,2020-11-09,3608.0,177.0,10649800.0
Czechia,CZ,2020-11-10,6047.0,216.0,10649800.0
Czechia,CZ,2020-11-11,9005.0,249.0,10649800.0
Czechia,CZ,2020-11-12,8925.0,247.0,10649800.0
Czechia,CZ,2020-11-13,7870.0,185.0,10649800.0
Czechia,CZ,2020-11-14,7355.0,171.0,10649800.0
Czechia,CZ,2020-11-15,4199.0,132.0,10649800.0
Czechia,CZ,2020-11-16,1887.0,150.0,10649800.0
Czechia,CZ,2020-11-17,5407.0,208.0,10649800.0
Czechia,CZ,2020-11-18,4246.0,142.0,10649800.0
Czechia,CZ,2020-11-19,5515.0,182.0,10649800.0
Czechia,CZ,2020-11-20,6471.0,134.0,10649800.0
Czechia,CZ,2020-11-21,5808.0,147.0,10649800.0
Czechia,CZ,2020-11-22,3187.0,74.0,10649800.0
Czechia,CZ,2020-11-23,1513.0,101.0,10649800.0
Czechia,CZ,2020-11-24,4375.0,164.0,10649800.0
Czechia,CZ,2020-11-25,5896.0,139.0,10649800.0
Czechia,CZ,2020-11-26,2681.0,112.0,10649800.0
Czechia,CZ,2020-11-27,6305.0,168.0,10649800.0
Czechia,CZ,2020-11-28,4464.0,188.0,10649800.0
Czechia,CZ,2020-11-29,2665.0,87.0,10649800.0
Czechia,CZ,2020-11-30,1074.0,84.0,10649800.0
Czechia,CZ,2020-12-01,3575.0,157.0,10649800.0
Czechia,CZ,2020-12-02,5176.0,112.0,10649800.0
Czechia,CZ,2020-12-03,4568.0,108.0,10649800.0
Czechia,CZ,2020-12-04,4621.0,126.0,10649800.0
Czechia,CZ,2020-12-05,4743.0,97.0,10649800.0
Czechia,CZ,2020-12-06,1773.0,77.0,10649800.0
Czechia,CZ,2020-12-07,2654.0,87.0,10649800.0
Czechia,CZ,2020-12-08,4237.0,134.0,10649800.0
Czechia,CZ,2020-12-09,5857.0,100.0,10649800.0
Czechia,CZ,2020-12-10,6406.0,90.0,10649800.0
Czechia,CZ,2020-12-11,5872.0,115.0,10649800.0
Czechia,CZ,2020-12-12,6217.0,109.0,10649800.0
Czechia,CZ,2020-12-13,3657.0,85.0,10649800.0
Czechia,CZ,2020-12-14,2000.0,74.0,10649800.0
Denmark,DK,2019-12-31,0.0,0.0,5806081.0
Denmark,DK,2020-01-01,0.0,0.0,5806081.0
Denmark,DK,2020-01-02,0.0,0.0,5806081.0
Denmark,DK,2020-01-03,0.0,0.0,5806081.0
Denmark,DK,2020-01-04,0.0,0.0,5806081.0
Denmark,DK,2020-01-05,0.0,0.0,5806081.0
Denmark,DK,2020-01-06,0.0,0.0,5806081.0
Denmark,DK,2020-01-07,0.0,0.0,5806081.0
Denmark,DK,2020-01-08,0.0,0.0,5806081.0
Denmark,DK,2020-01-09,0.0,0.0,5806081.0
Denmark,DK,2020-01-10,0.0,0.0,5806081.0
Denmark,DK,2020-01-11,0.0,0.0,5806081.0
Denmark,DK,2020-01-12,0.0,0.0,5806081.0
Denmark,DK,2020-01-13,0.0,0.0,5806081.0
Denmark,DK,2020-01-14,0.0,0.0,5806081.0
Denmark,DK,2020-01-15,0.0,0.0,5806081.0
Denmark,DK,2020-01-16,0.0,0.0,5806081.0
Denmark,DK,2020-01-17,0.0,0.0,5806081.0
Denmark,DK,2020-01-18,0.0,0.0,5806081.0
Denmark,DK,2020-01-19,0.0,0.0,5806081.0
Denmark,DK,2020-01-20,0.0,0.0,5806081.0
Denmark,DK,2020-01-21,0.0,0.0,5806081.0
Denmark,DK,2020-01-22,0.0,0.0,5806081.0
Denmark,DK,2020-01-23,0.0,0.0,5806081.0
Denmark,DK,2020-01-24,0.0,0.0,5806081.0
Denmark,DK,2020-01-25,0.0,0.0,5806081.0
Denmark,DK,2020-01-26,0.0,0.0,5806081.0
Denmark,DK,2020-01-27,0.0,0.0,5806081.0
Denmark,DK,2020-01-28,0.0,0.0,5806081.0
Denmark,DK,2020-01-29,0.0,0.0,5806081.0
Denmark,DK,2020-01-30,0.0,0.0,5806081.0
Denmark,DK,2020-01-31,0.0,0.0,5806081.0
Denmark,DK,2020-02-01,0.0,0.0,5806081.0
Denmark,DK,2020-02-02,0.0,0.0,5806081.0
Denmark,DK,2020-02-03,0.0,0.0,5806081.0
Denmark,DK,2020-02-04,0.0,0.0,5806081.0
Denmark,DK,2020-02-05,0.0,0.0,5806081.0
Denmark,DK,2020-02-06,0.0,0.0,5806081.0
Denmark,DK,2020-02-07,0.0,0.0,5806081.0
Denmark,DK,2020-02-08,0.0,0.0,5806081.0
Denmark,DK,2020-02-09,0.0,0.0,5806081.0
Denmark,DK,2020-02-10,0.0,0.0,5806081.0
Denmark,DK,2020-02-11,0.0,0.0,5806081.0
Denmark,DK,2020-02-12,0.0,0.0,5806081.0
Denmark,DK,2020-02-13,0.0,0.0,5806081.0
Denmark,DK,2020-02-14,0.0,0.0,5806081.0
Denmark,DK,2020-02-15,0.0,0.0,5806081.0
Denmark,DK,2020-02-16,0.0,0.0,5806081.0
Denmark,DK,2020-02-17,0.0,0.0,5806081.0
Denmark,DK,2020-02-18,0.0,0.0,5806081.0
Denmark,DK,2020-02-19,0.0,0.0,5806081.0
Denmark,DK,2020-02-20,0.0,0.0,5806081.0
Denmark,DK,2020-02-21,0.0,0.0,5806081.0
Denmark,DK,2020-02-22,0.0,0.0,5806081.0
Denmark,DK,2020-02-23,0.0,0.0,5806081.0
Denmark,DK,2020-02-24,0.0,0.0,5806081.0
Denmark,DK,2020-02-25,0.0,0.0,5806081.0
Denmark,DK,2020-02-26,0.0,0.0,5806081.0
Denmark,DK,2020-02-27,1.0,0.0,5806081.0
Denmark,DK,2020-02-28,0.0,0.0,5806081.0
Denmark,DK,2020-02-29,1.0,0.0,5806081.0
Denmark,DK,2020-03-01,1.0,0.0,5806081.0
Denmark,DK,2020-03-02,1.0,0.0,5806081.0
Denmark,DK,2020-03-03,1.0,0.0,5806081.0
Denmark,DK,2020-03-04,3.0,0.0,5806081.0
Denmark,DK,2020-03-05,2.0,0.0,5806081.0
Denmark,DK,2020-03-06,10.0,0.0,5806081.0
Denmark,DK,2020-03-07,3.0,0.0,5806081.0
Denmark,DK,2020-03-08,8.0,0.0,5806081.0
Denmark,DK,2020-03-09,7.0,0.0,5806081.0
Denmark,DK,2020-03-10,75.0,0.0,5806081.0
Denmark,DK,2020-03-11,151.0,0.0,5806081.0
Denmark,DK,2020-03-12,252.0,0.0,5806081.0
Denmark,DK,2020-03-13,160.0,0.0,5806081.0
Denmark,DK,2020-03-14,128.0,0.0,5806081.0
Denmark,DK,2020-03-15,23.0,0.0,5806081.0
Denmark,DK,2020-03-16,48.0,1.0,5806081.0
Denmark,DK,2020-03-17,57.0,0.0,5806081.0
Denmark,DK,2020-03-18,92.0,3.0,5806081.0
Denmark,DK,2020-03-19,91.0,0.0,5806081.0
Denmark,DK,2020-03-20,36.0,2.0,5806081.0
Denmark,DK,2020-03-21,104.0,3.0,5806081.0
Denmark,DK,2020-03-22,71.0,4.0,5806081.0
Denmark,DK,2020-03-23,69.0,0.0,5806081.0
Denmark,DK,2020-03-24,65.0,11.0,5806081.0
Denmark,DK,2020-03-25,131.0,8.0,5806081.0
Denmark,DK,2020-03-26,133.0,2.0,5806081.0
Denmark,DK,2020-03-27,153.0,7.0,5806081.0
Denmark,DK,2020-03-28,169.0,11.0,5806081.0
Denmark,DK,2020-03-29,155.0,13.0,5806081.0
Denmark,DK,2020-03-30,194.0,7.0,5806081.0
Denmark,DK,2020-03-31,182.0,5.0,5806081.0
Denmark,DK,2020-04-01,283.0,13.0,5806081.0
Denmark,DK,2020-04-02,247.0,14.0,5806081.0
Denmark,DK,2020-04-03,279.0,19.0,5806081.0
Denmark,DK,2020-04-04,371.0,16.0,5806081.0
Denmark,DK,2020-04-05,320.0,22.0,5806081.0
Denmark,DK,2020-04-06,292.0,18.0,5806081.0
Denmark,DK,2020-04-07,312.0,8.0,5806081.0
Denmark,DK,2020-04-08,390.0,16.0,5806081.0
Denmark,DK,2020-04-09,331.0,15.0,5806081.0
Denmark,DK,2020-04-10,233.0,19.0,5806081.0
Denmark,DK,2020-04-11,184.0,10.0,5806081.0
Denmark,DK,2020-04-12,177.0,13.0,5806081.0
Denmark,DK,2020-04-13,178.0,13.0,5806081.0
Denmark,DK,2020-04-14,144.0,12.0,5806081.0
Denmark,DK,2020-04-15,193.0,14.0,5806081.0
Denmark,DK,2020-04-16,170.0,10.0,5806081.0
Denmark,DK,2020-04-17,198.0,12.0,5806081.0
Denmark,DK,2020-04-18,194.0,15.0,5806081.0
Denmark,DK,2020-04-19,169.0,10.0,5806081.0
Denmark,DK,2020-04-20,142.0,9.0,5806081.0
Denmark,DK,2020-04-21,131.0,9.0,5806081.0
Denmark,DK,2020-04-22,180.0,6.0,5806081.0
Denmark,DK,2020-04-23,217.0,14.0,5806081.0
Denmark,DK,2020-04-24,161.0,10.0,5806081.0
Denmark,DK,2020-04-25,137.0,9.0,5806081.0
Denmark,DK,2020-04-26,235.0,15.0,5806081.0
Denmark,DK,2020-04-27,130.0,4.0,5806081.0
Denmark,DK,2020-04-28,123.0,5.0,5806081.0
Denmark,DK,2020-04-29,153.0,7.0,5806081.0
Denmark,DK,2020-04-30,157.0,9.0,5806081.0
Denmark,DK,2020-05-01,150.0,9.0,5806081.0
Denmark,DK,2020-05-02,153.0,10.0,5806081.0
Denmark,DK,2020-05-03,96.0,11.0,5806081.0
Denmark,DK,2020-05-04,116.0,8.0,5806081.0
Denmark,DK,2020-05-05,147.0,9.0,5806081.0
Denmark,DK,2020-05-06,151.0,7.0,5806081.0
Denmark,DK,2020-05-07,162.0,3.0,5806081.0
Denmark,DK,2020-05-08,100.0,6.0,5806081.0
Denmark,DK,2020-05-09,135.0,6.0,5806081.0
Denmark,DK,2020-05-10,101.0,4.0,5806081.0
Denmark,DK,2020-05-11,110.0,3.0,5806081.0
Denmark,DK,2020-05-12,84.0,5.0,5806081.0
Denmark,DK,2020-05-13,78.0,4.0,5806081.0
Denmark,DK,2020-05-14,76.0,6.0,5806081.0
Denmark,DK,2020-05-15,46.0,4.0,5806081.0
Denmark,DK,2020-05-16,78.0,0.0,5806081.0
Denmark,DK,2020-05-17,67.0,5.0,5806081.0
Denmark,DK,2020-05-18,69.0,4.0,5806081.0
Denmark,DK,2020-05-19,41.0,1.0,5806081.0
Denmark,DK,2020-05-20,76.0,3.0,5806081.0
Denmark,DK,2020-05-21,73.0,3.0,5806081.0
Denmark,DK,2020-05-22,65.0,7.0,5806081.0
Denmark,DK,2020-05-23,48.0,0.0,5806081.0
Denmark,DK,2020-05-24,59.0,0.0,5806081.0
Denmark,DK,2020-05-25,71.0,1.0,5806081.0
Denmark,DK,2020-05-26,27.0,1.0,5806081.0
Denmark,DK,2020-05-27,41.0,0.0,5806081.0
Denmark,DK,2020-05-28,52.0,2.0,5806081.0
Denmark,DK,2020-05-29,32.0,3.0,5806081.0
Denmark,DK,2020-05-30,81.0,0.0,5806081.0
Denmark,DK,2020-05-31,40.0,3.0,5806081.0
Denmark,DK,2020-06-01,36.0,3.0,5806081.0
Denmark,DK,2020-06-02,30.0,2.0,5806081.0
Denmark,DK,2020-06-03,35.0,4.0,5806081.0
Denmark,DK,2020-06-04,37.0,0.0,5806081.0
Denmark,DK,2020-06-05,40.0,2.0,5806081.0
Denmark,DK,2020-06-06,64.0,4.0,5806081.0
Denmark,DK,2020-06-07,49.0,1.0,5806081.0
Denmark,DK,2020-06-08,24.0,2.0,5806081.0
Denmark,DK,2020-06-09,14.0,4.0,5806081.0
Denmark,DK,2020-06-10,39.0,0.0,5806081.0
Denmark,DK,2020-06-11,15.0,0.0,5806081.0
Denmark,DK,2020-06-12,19.0,0.0,5806081.0
Denmark,DK,2020-06-13,64.0,1.0,5806081.0
Denmark,DK,2020-06-14,40.0,3.0,5806081.0
Denmark,DK,2020-06-15,54.0,0.0,5806081.0
Denmark,DK,2020-06-16,24.0,1.0,5806081.0
Denmark,DK,2020-06-17,33.0,0.0,5806081.0
Denmark,DK,2020-06-18,44.0,0.0,5806081.0
Denmark,DK,2020-06-19,50.0,2.0,5806081.0
Denmark,DK,2020-06-20,47.0,0.0,5806081.0
Denmark,DK,2020-06-21,0.0,0.0,5806081.0
Denmark,DK,2020-06-22,0.0,0.0,5806081.0
Denmark,DK,2020-06-23,136.0,2.0,5806081.0
Denmark,DK,2020-06-24,34.0,1.0,5806081.0
Denmark,DK,2020-06-25,54.0,0.0,5806081.0
Denmark,DK,2020-06-26,21.0,0.0,5806081.0
Denmark,DK,2020-06-27,39.0,1.0,5806081.0
Denmark,DK,2020-06-28,0.0,0.0,5806081.0
Denmark,DK,2020-06-29,0.0,0.0,5806081.0
Denmark,DK,2020-06-30,76.0,1.0,5806081.0
Denmark,DK,2020-07-01,17.0,0.0,5806081.0
Denmark,DK,2020-07-02,26.0,1.0,5806081.0
Denmark,DK,2020-07-03,21.0,0.0,5806081.0
Denmark,DK,2020-07-04,17.0,0.0,5806081.0
Denmark,DK,2020-07-05,0.0,0.0,5806081.0
Denmark,DK,2020-07-06,0.0,0.0,5806081.0
Denmark,DK,2020-07-07,46.0,1.0,5806081.0
Denmark,DK,2020-07-08,10.0,2.0,5806081.0
Denmark,DK,2020-07-09,12.0,0.0,5806081.0
Denmark,DK,2020-07-10,16.0,0.0,5806081.0
Denmark,DK,2020-07-11,30.0,0.0,5806081.0
Denmark,DK,2020-07-12,0.0,0.0,5806081.0
Denmark,DK,2020-07-13,0.0,0.0,5806081.0
Denmark,DK,2020-07-14,91.0,1.0,5806081.0
Denmark,DK,2020-07-15,24.0,0.0,5806081.0
Denmark,DK,2020-07-16,31.0,0.0,5806081.0
Denmark,DK,2020-07-17,32.0,0.0,5806081.0
Denmark,DK,2020-07-18,49.0,1.0,5806081.0
Denmark,DK,2020-07-19,0.0,0.0,5806081.0
Denmark,DK,2020-07-20,0.0,0.0,5806081.0
Denmark,DK,2020-07-21,89.0,0.0,5806081.0
Denmark,DK,2020-07-22,40.0,0.0,5806081.0
Denmark,DK,2020-07-23,48.0,0.0,5806081.0
Denmark,DK,2020-07-24,40.0,1.0,5806081.0
Denmark,DK,2020-07-25,48.0,1.0,5806081.0
Denmark,DK,2020-07-26,0.0,0.0,5806081.0
Denmark,DK,2020-07-27,0.0,0.0,5806081.0
Denmark,DK,2020-07-28,109.0,0.0,5806081.0
Denmark,DK,2020-07-29,30.0,0.0,5806081.0
Denmark,DK,2020-07-30,57.0,1.0,5806081.0
Denmark,DK,2020-07-31,91.0,1.0,5806081.0
Denmark,DK,2020-08-01,64.0,0.0,5806081.0
Denmark,DK,2020-08-02,0.0,0.0,5806081.0
Denmark,DK,2020-08-03,0.0,0.0,5806081.0
Denmark,DK,2020-08-04,207.0,1.0,5806081.0
Denmark,DK,2020-08-05,77.0,0.0,5806081.0
Denmark,DK,2020-08-06,112.0,0.0,5806081.0
Denmark,DK,2020-08-07,121.0,1.0,5806081.0
Denmark,DK,2020-08-08,136.0,0.0,5806081.0
Denmark,DK,2020-08-09,0.0,0.0,5806081.0
Denmark,DK,2020-08-10,0.0,0.0,5806081.0
Denmark,DK,2020-08-11,373.0,3.0,5806081.0
Denmark,DK,2020-08-12,144.0,1.0,5806081.0
Denmark,DK,2020-08-13,111.0,0.0,5806081.0
Denmark,DK,2020-08-14,144.0,0.0,5806081.0
Denmark,DK,2020-08-15,165.0,0.0,5806081.0
Denmark,DK,2020-08-16,104.0,0.0,5806081.0
Denmark,DK,2020-08-17,134.0,0.0,5806081.0
Denmark,DK,2020-08-18,123.0,0.0,5806081.0
Denmark,DK,2020-08-19,115.0,0.0,5806081.0
Denmark,DK,2020-08-20,85.0,0.0,5806081.0
Denmark,DK,2020-08-21,116.0,0.0,5806081.0
Denmark,DK,2020-08-22,71.0,0.0,5806081.0
Denmark,DK,2020-08-23,0.0,0.0,5806081.0
Denmark,DK,2020-08-24,0.0,0.0,5806081.0
Denmark,DK,2020-08-25,270.0,2.0,5806081.0
Denmark,DK,2020-08-26,83.0,0.0,5806081.0
Denmark,DK,2020-08-27,57.0,0.0,5806081.0
Denmark,DK,2020-08-28,90.0,1.0,5806081.0
Denmark,DK,2020-08-29,73.0,0.0,5806081.0
Denmark,DK,2020-08-30,0.0,0.0,5806081.0
Denmark,DK,2020-08-31,0.0,0.0,5806081.0
Denmark,DK,2020-09-01,285.0,0.0,5806081.0
Denmark,DK,2020-09-02,99.0,1.0,5806081.0
Denmark,DK,2020-09-03,111.0,1.0,5806081.0
Denmark,DK,2020-09-04,179.0,0.0,5806081.0
Denmark,DK,2020-09-05,173.0,1.0,5806081.0
Denmark,DK,2020-09-06,0.0,0.0,5806081.0
Denmark,DK,2020-09-07,0.0,0.0,5806081.0
Denmark,DK,2020-09-08,566.0,1.0,5806081.0
Denmark,DK,2020-09-09,243.0,0.0,5806081.0
Denmark,DK,2020-09-10,251.0,0.0,5806081.0
Denmark,DK,2020-09-11,317.0,1.0,5806081.0
Denmark,DK,2020-09-12,292.0,0.0,5806081.0
Denmark,DK,2020-09-13,0.0,0.0,5806081.0
Denmark,DK,2020-09-14,0.0,0.0,5806081.0
Denmark,DK,2020-09-15,584.0,4.0,5806081.0
Denmark,DK,2020-09-16,329.0,0.0,5806081.0
Denmark,DK,2020-09-17,442.0,0.0,5806081.0
Denmark,DK,2020-09-18,822.0,2.0,5806081.0
Denmark,DK,2020-09-19,454.0,0.0,5806081.0
Denmark,DK,2020-09-20,0.0,0.0,5806081.0
Denmark,DK,2020-09-21,0.0,0.0,5806081.0
Denmark,DK,2020-09-22,1476.0,5.0,5806081.0
Denmark,DK,2020-09-23,476.0,1.0,5806081.0
Denmark,DK,2020-09-24,558.0,2.0,5806081.0
Denmark,DK,2020-09-25,559.0,2.0,5806081.0
Denmark,DK,2020-09-26,678.0,2.0,5806081.0
Denmark,DK,2020-09-27,619.0,1.0,5806081.0
Denmark,DK,2020-09-28,424.0,1.0,5806081.0
Denmark,DK,2020-09-29,435.0,0.0,5806081.0
Denmark,DK,2020-09-30,392.0,1.0,5806081.0
Denmark,DK,2020-10-01,534.0,0.0,5806081.0
Denmark,DK,2020-10-02,398.0,1.0,5806081.0
Denmark,DK,2020-10-03,536.0,1.0,5806081.0
Denmark,DK,2020-10-04,370.0,2.0,5806081.0
Denmark,DK,2020-10-05,378.0,4.0,5806081.0
Denmark,DK,2020-10-06,377.0,1.0,5806081.0
Denmark,DK,2020-10-07,322.0,4.0,5806081.0
Denmark,DK,2020-10-08,331.0,0.0,5806081.0
Denmark,DK,2020-10-09,446.0,2.0,5806081.0
Denmark,DK,2020-10-10,482.0,0.0,5806081.0
Denmark,DK,2020-10-11,444.0,2.0,5806081.0
Denmark,DK,2020-10-12,340.0,2.0,5806081.0
Denmark,DK,2020-10-13,389.0,2.0,5806081.0
Denmark,DK,2020-10-14,290.0,3.0,5806081.0
Denmark,DK,2020-10-15,492.0,1.0,5806081.0
Denmark,DK,2020-10-16,430.0,2.0,5806081.0
Denmark,DK,2020-10-17,418.0,0.0,5806081.0
Denmark,DK,2020-10-18,500.0,2.0,5806081.0
Denmark,DK,2020-10-19,451.0,1.0,5806081.0
Denmark,DK,2020-10-20,452.0,6.0,5806081.0
Denmark,DK,2020-10-21,529.0,2.0,5806081.0
Denmark,DK,2020-10-22,630.0,2.0,5806081.0
Denmark,DK,2020-10-23,760.0,4.0,5806081.0
Denmark,DK,2020-10-24,859.0,3.0,5806081.0
Denmark,DK,2020-10-25,789.0,3.0,5806081.0
Denmark,DK,2020-10-26,945.0,2.0,5806081.0
Denmark,DK,2020-10-27,1056.0,6.0,5806081.0
Denmark,DK,2020-10-28,745.0,1.0,5806081.0
Denmark,DK,2020-10-29,1017.0,6.0,5806081.0
Denmark,DK,2020-10-30,860.0,1.0,5806081.0
Denmark,DK,2020-10-31,1191.0,3.0,5806081.0
Denmark,DK,2020-11-01,1126.0,2.0,5806081.0
Denmark,DK,2020-11-02,948.0,2.0,5806081.0
Denmark,DK,2020-11-03,942.0,1.0,5806081.0
Denmark,DK,2020-11-04,1353.0,4.0,5806081.0
Denmark,DK,2020-11-05,936.0,1.0,5806081.0
Denmark,DK,2020-11-06,1223.0,4.0,5806081.0
Denmark,DK,2020-11-07,1427.0,5.0,5806081.0
Denmark,DK,2020-11-08,1050.0,2.0,5806081.0
Denmark,DK,2020-11-09,891.0,3.0,5806081.0
Denmark,DK,2020-11-10,771.0,4.0,5806081.0
Denmark,DK,2020-11-11,1066.0,3.0,5806081.0
Denmark,DK,2020-11-12,994.0,3.0,5806081.0
Denmark,DK,2020-11-13,1011.0,2.0,5806081.0
Denmark,DK,2020-11-14,1037.0,1.0,5806081.0
Denmark,DK,2020-11-15,1078.0,1.0,5806081.0
Denmark,DK,2020-11-16,1058.0,3.0,5806081.0
Denmark,DK,2020-11-17,1195.0,4.0,5806081.0
Denmark,DK,2020-11-18,1220.0,4.0,5806081.0
Denmark,DK,2020-11-19,1257.0,2.0,5806081.0
Denmark,DK,2020-11-20,1297.0,3.0,5806081.0
Denmark,DK,2020-11-21,1257.0,5.0,5806081.0
Denmark,DK,2020-11-22,1273.0,3.0,5806081.0
Denmark,DK,2020-11-23,850.0,3.0,5806081.0
Denmark,DK,2020-11-24,1169.0,5.0,5806081.0
Denmark,DK,2020-11-25,1367.0,8.0,5806081.0
Denmark,DK,2020-11-26,1183.0,5.0,5806081.0
Denmark,DK,2020-11-27,1191.0,9.0,5806081.0
Denmark,DK,2020-11-28,1323.0,5.0,5806081.0
Denmark,DK,2020-11-29,1636.0,7.0,5806081.0
Denmark,DK,2020-11-30,998.0,6.0,5806081.0
Denmark,DK,2020-12-01,1129.0,8.0,5806081.0
Denmark,DK,2020-12-02,1468.0,9.0,5806081.0
Denmark,DK,2020-12-03,1586.0,6.0,5806081.0
Denmark,DK,2020-12-04,1605.0,6.0,5806081.0
Denmark,DK,2020-12-05,1603.0,9.0,5806081.0
Denmark,DK,2020-12-06,2115.0,11.0,5806081.0
Denmark,DK,2020-12-07,1745.0,7.0,5806081.0
Denmark,DK,2020-12-08,2046.0,9.0,5806081.0
Denmark,DK,2020-12-09,2150.0,7.0,5806081.0
Denmark,DK,2020-12-10,2558.0,3.0,5806081.0
Denmark,DK,2020-12-11,3132.0,14.0,5806081.0
Denmark,DK,2020-12-12,3075.0,9.0,5806081.0
Denmark,DK,2020-12-13,3552.0,8.0,5806081.0
Denmark,DK,2020-12-14,2642.0,6.0,5806081.0
Estonia,EE,2019-12-31,0.0,0.0,1324820.0
Estonia,EE,2020-01-01,0.0,0.0,1324820.0
Estonia,EE,2020-01-02,0.0,0.0,1324820.0
Estonia,EE,2020-01-03,0.0,0.0,1324820.0
Estonia,EE,2020-01-04,0.0,0.0,1324820.0
Estonia,EE,2020-01-05,0.0,0.0,1324820.0
Estonia,EE,2020-01-06,0.0,0.0,1324820.0
Estonia,EE,2020-01-07,0.0,0.0,1324820.0
Estonia,EE,2020-01-08,0.0,0.0,1324820.0
Estonia,EE,2020-01-09,0.0,0.0,1324820.0
Estonia,EE,2020-01-10,0.0,0.0,1324820.0
Estonia,EE,2020-01-11,0.0,0.0,1324820.0
Estonia,EE,2020-01-12,0.0,0.0,1324820.0
Estonia,EE,2020-01-13,0.0,0.0,1324820.0
Estonia,EE,2020-01-14,0.0,0.0,1324820.0
Estonia,EE,2020-01-15,0.0,0.0,1324820.0
Estonia,EE,2020-01-16,0.0,0.0,1324820.0
Estonia,EE,2020-01-17,0.0,0.0,1324820.0
Estonia,EE,2020-01-18,0.0,0.0,1324820.0
Estonia,EE,2020-01-19,0.0,0.0,1324820.0
Estonia,EE,2020-01-20,0.0,0.0,1324820.0
Estonia,EE,2020-01-21,0.0,0.0,1324820.0
Estonia,EE,2020-01-22,0.0,0.0,1324820.0
Estonia,EE,2020-01-23,0.0,0.0,1324820.0
Estonia,EE,2020-01-24,0.0,0.0,1324820.0
Estonia,EE,2020-01-25,0.0,0.0,1324820.0
